Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,Kolmion Muotoinen Aurinkopurje – UV-suoja Puutarhaan & Terassille,"<div style=""max-width:720px;margin:0 auto;"">

<h2>Aurinko tekee terassista käyttökelvottoman keskellä päivää</h2>
<p>Kun aurinko on korkeimmillaan, terassista, altaan reunasta ja pihasta tulee liian kuuma oleskella. Sinä ja lapset joudutte sisälle, huonekalut haalistuvat ja grillikutsut siirtyvät naapurin pensasaidan varjoon. Terassi ilman varjoa on terassi, jota tuskin käytät.</p>

<!-- GIF 1: byt ut bilden nedan mot en animerad GIF (problem) -->
<p style=""text-align:center;""><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fb33a89a-fe06-4ee1-8d11-27d932fd86d8.jpg?v=1782024307"" alt=""Aurinkopurje terassin yllä"" style=""max-width:100%;border-radius:12px;""></p>

<h2>Viileä varjo muutamassa minuutissa</h2>
<p>Kolmionmuotoinen aurinkopurjeemme kiristetään terassin, altaan tai leikkialueen ylle ja luo heti viileän, varjoisan alueen. Hopeapinnoitettu UV-suojakangas heijastaa auringon lämpöä sen sijaan, että päästäisi sen läpi – niin voit nauttia ulkona koko päivän. Köydet tulevat mukana jokaisessa kulmassa, joten olet valmis muutamassa minuutissa.</p>

<!-- GIF 2: byt ut bilden nedan mot en animerad GIF (lösning/montering) -->
<p style=""text-align:center;""><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4958061b-0c95-4f3b-815e-45dedbf651b5.jpg?v=1782024307"" alt=""Aurinkopurje pystytettynä puutarhaan"" style=""max-width:100%;border-radius:12px;""></p>

<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Tehokas UV-suoja</strong> – hopeapinnoite heijastaa auringonvaloa ja pitää lämmön loitolla.</li>
<li>
<strong>Kestävä ulkokangas</strong> – polyesteri, joka kestää auringon, tuulen ja sateen kaudesta toiseen.</li>
<li>
<strong>Vahvat kulmat D-renkailla</strong> – tukeva ripustus, joka kestää myös tuulessa.</li>
<li>
<strong>Köydet mukana</strong> – kaikki mitä tarvitset asentaaksesi heti.</li>
<li>
<strong>Kaksi kokoa</strong> – 3×3×3 m ja 4×4×4 m eri kokoisille alueille.</li>
<li>
<strong>Tyylikäs khaki</strong> – sopii useimpiin puutarhoihin ja terasseihin.</li>
</ul>

<p style=""text-align:center;""><img src=""https://cdn.shopify.com/s/files/1/1013/0322/2621/files/745598c5-a3e1-44c8-b50c-a4c43e877b51.jpg?v=1782024307"" alt=""Vahva kulma D-renkaalla"" style=""max-width:100%;border-radius:12px;""></p>

<h2>30 päivän tyytyväisyystakuu</h2>
<p>Anna terassille sen ansaitsema varjo. Jos et ole täysin tyytyväinen 30 päivän kuluessa, saat rahasi takaisin – sinulle ei jää mitään riskiä. Tilaa tänään kesän aurinkoisimpia päiviä varten.</p>

</div>",Majavakauppa,Puutarha & Ulkotilat,"varjopurje, aurinkopurje, test, puutarha, terassi, ulkotilat, uv-suoja",FALSE,Koko,3×3×3 m,,,,,MAJAVA-GARD-006-1,shopify,18,continue,manual,42.95,53.95,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/37df421f-8d3b-4937-9a6e-b8e58f24d716.jpg?v=1782024307,1,Kolmionmuotoinen aurinkopurje khaki,FALSE,Aurinkopurje puutarhaan – UV-suoja terassille,"Kolmion muotoinen aurinkopurje luo viileän varjon terassille minuuteissa. Tehokas UV-suoja, kestää tuulen ja sateen.",draft
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,Koko,4×4×4 m,,,,,MAJAVA-GARD-006-2,shopify,19,continue,manual,60.95,75.95,TRUE,TRUE,,,,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4958061b-0c95-4f3b-815e-45dedbf651b5.jpg?v=1782024307,2,Aurinkopurje pystytettynä puutarhaan,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ef01e88e-865f-4079-8511-8fda5565411a.jpg?v=1782024308,3,Aurinkopurjeen UV-suoja,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fb33a89a-fe06-4ee1-8d11-27d932fd86d8.jpg?v=1782024307,4,Aurinkopurje terassin yllä,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/2b62019d-3370-4a42-95fe-874998e74dd0.jpg?v=1782024307,5,Aurinkopurjeen sauman lähikuva,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/4709f490-a5d9-4ade-804a-affef7a7e894.jpg?v=1782024307,6,Aurinkopurje asennettuna,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/745598c5-a3e1-44c8-b50c-a4c43e877b51.jpg?v=1782024307,7,Aurinkopurjeen kulma D-renkaalla,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/558ed6f0-73a6-4b13-a038-effb7cf1fc28.jpg?v=1782024307,8,Aurinkopurjeen koko,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e681f707-f1ec-4265-b16b-c9dc972a8244.jpg?v=1782024307,9,Aurinkopurjeen varjo,,,,
kolmion-muotoinen-aurinkopurje-uv-suoja-puutarhaan-terassille,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e106a7f6-abbe-4852-b406-e7da017bf63b.jpg?v=1782024307,10,Aurinkopurje khaki ulkona,,,,
trimmerisiima-2-4-mm-100-m-5-sarmainen-ruohotrimmeriin-reunaleikkuriin,"Trimmerisiima 2,4 mm × 100 m – 5-särmäinen Ruohotrimmeriin & Reunaleikkuriin","<div style=""max-width:720px;margin:0 auto;"">
<h2>Ohut trimmerisiima, joka katkeaa jatkuvasti?</h2>
<p>Halpa pyöreä siima kuluu, tarttuu kiinni ja katkeaa kesken leikkuun – ja joudut pysähtymään, syöttämään uutta siimaa ja aloittamaan alusta yhä uudelleen. Työstä, joka veisi kaksikymmentä minuuttia, tulee puoli aamupäivää turhautumista.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/open/b1e833c75cb142928fe15c911ae4690f-goods.jpeg"" alt=""5-särmäinen trimmerisiima"" style=""max-width:100%;border-radius:12px;""></p>
<h2>5-särmäinen siima, joka leikkaa – ei revi</h2>
<p>Viisikulmainen profiili luo terävät reunat, jotka leikkaavat ruohon ja rikkakasvit sen sijaan että repisivät niitä irti. 2,4 mm paksuus ja 100 metriä rullalla tarkoittavat vähemmän keskeytyksiä ja koko kauden leikkuuta.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/open/3859afb51fdf4dc49d1cabd6715ba48d-goods.jpeg"" alt=""Trimmerisiima käytössä"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>5-särmäinen profiili</strong> – leikkaa tehokkaammin kuin pyöreä siima.</li>
<li>
<strong>2,4 mm paksuus</strong> – kestää paksun ruohon ja rikkakasvit.</li>
<li>
<strong>100 metriä rullalla</strong> – riittää koko kauden.</li>
<li><strong>Sopii useimpiin ruohotrimmereihin ja reunaleikkureihin.</strong></li>
<li>
<strong>Kestävä oranssi</strong> – näkyy selvästi täytön yhteydessä.</li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Saat rahasi takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"ruohonleikkuri, test, trimmeri, puutarha, puutarhatyökalut, ulkotilat",FALSE,Pituus,100 m,,,,,MAJAVA-GARD-007,shopify,18,continue,manual,49.95,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/915a980aa02448e8a4205cabd55d0c4b-goods.jpg?v=1782025706,1,Trimmerisiima oranssi 100 m,FALSE,"Trimmerisiima 2,4 mm × 100 m – 5-särmäinen","Kestävä 5-särmäinen trimmerisiima leikkaa paksunkin ruohon. 2,4 mm × 100 m, riittää koko kauden.",draft
trimmerisiima-2-4-mm-100-m-5-sarmainen-ruohotrimmeriin-reunaleikkuriin,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b1e833c75cb142928fe15c911ae4690f-goods.jpg?v=1782025706,2,5-särmäisen trimmerisiiman lähikuva,,,,
trimmerisiima-2-4-mm-100-m-5-sarmainen-ruohotrimmeriin-reunaleikkuriin,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/3859afb51fdf4dc49d1cabd6715ba48d-goods.jpg?v=1782025706,3,Trimmerisiima käytössä,,,,
puhdistusharja-ruohonleikkuriin-terassille-10-tuumaa-3-piikkinen,"Puhdistusharja Ruohonleikkuriin & Terassille – 10 tuumaa, 3-piikkinen","<div style=""max-width:720px;margin:0 auto;"">
<h2>Sammalta ja likaa laattojen välissä – käsin?</h2>
<p>Terassin, pation ja autotallin pihatien harjaaminen polvillaan käsiharjalla vie tunteja ja rasittaa selkää. Ja tavallinen harja menettää jäykkyytensä muutaman käyttökerran jälkeen.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/aisc_image/algo/opt/672ff260-89ec-4fc0-849d-7309407a7d88.jpg"" alt=""Harjapää puhdistaa terassia"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Harjaa seisten – puolessa ajassa</h2>
<p>3-piikkinen nailonharjapää kiinnitetään ruohonleikkuriin tai porakoneeseen ja hankaa pois sammaleen, lian ja levän – vahingoittamatta liuskekiveä, puuta tai mukulakiveä. Seisot suorana ja annat työkalun tehdä työn.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/aisc_image/algo/opt/ec15b264-6183-4ada-a176-9c1692d91278.jpg"" alt=""3-piikkinen harjapää"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Hellävarainen pinnoille</strong> – nailonharjakset, jotka eivät naarmuta pintaa.</li>
<li>
<strong>3-piikkinen malli</strong> – ulottuu saumoihin ja kulmiin.</li>
<li>
<strong>Kestävä materiaali</strong> – säilyttää jäykkyytensä kaudesta toiseen.</li>
<li><strong>Sopii ruohonleikkuriin ja porakoneeseen.</strong></li>
<li>
<strong>10 tuumaa</strong> – peittää suuren alueen nopeasti.</li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Rahat takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"ruohonleikkuri, puhdistus, test, puutarha, terassi, ulkotilat",FALSE,Koko,10 tum,,,,,MAJAVA-GARD-008,shopify,19,continue,manual,39.95,49.95,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/6bfe9edd-84f1-4a86-a817-6c75e3269804.jpg?v=1782026113,1,Puhdistusharja ruohonleikkuriin,FALSE,Puhdistusharja ruohonleikkuriin – 10 tuumaa,3-piikkinen harjapää poistaa sammaleen ja lian terassilta ja pihakiviltä ilman polvillaan ryömimistä.,draft
puhdistusharja-ruohonleikkuriin-terassille-10-tuumaa-3-piikkinen,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/672ff260-89ec-4fc0-849d-7309407a7d88.jpg?v=1782026113,2,Harjapää puhdistaa terassia,,,,
puhdistusharja-ruohonleikkuriin-terassille-10-tuumaa-3-piikkinen,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ec15b264-6183-4ada-a176-9c1692d91278.jpg?v=1782026114,3,3-piikkisen harjapään lähikuva,,,,
ruohonleikkurin-teranteroitin-porakoneeseen-kaksipuolinen-teroituskivi,Ruohonleikkurin Teränteroitin Porakoneeseen – Kaksipuolinen Teroituskivi,"<div style=""max-width:720px;margin:0 auto;"">
<h2>Tylsä terä, joka repii ruohoa?</h2>
<p>Tylsä ruohonleikkurin terä repii ja vetää ruohoa sen sijaan että leikkaisi sen – lopputuloksena rispaantuneet, kellastuvat ruohonkorret, ja moottori joutuu tekemään enemmän töitä. Terän vieminen teroitukseen maksaa sekä aikaa että rahaa.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/625b3185-116f-4abf-8ef6-2449ca896526.jpg"" alt=""Kaksipuolinen teroituskivi"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Terävä terä muutamassa minuutissa</h2>
<p>Kiinnitä teroituskivi tavalliseen porakoneeseesi ja teroita terä itse muutamassa minuutissa. Kaksipuolinen malli takaa oikean kulman joka kerta – puhtaan leikkuujäljen, siistimmän nurmikon ja pidemmän käyttöiän koneelle.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/18cb1b95-04b6-4a92-a5a1-03f8170e1446.jpg"" alt=""Teroittimen lähikuva"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Sopii tavalliseen porakoneeseen</strong> – ei erikoistyökaluja tarvita.</li>
<li>
<strong>Kaksipuolinen teroituskivi</strong> – oikea kulma joka kerta.</li>
<li>
<strong>Teroittaa minuuteissa</strong> – vältä kalliit huoltokäynnit.</li>
<li>
<strong>Kompakti ja käteen sopiva</strong> – helppo säilyttää.</li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Rahat takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"ruohonleikkuri, teroitus, test, puutarha, ulkotilat, työkalut",FALSE,Määrä,1 kpl,,,,,MAJAVA-GARD-009,shopify,17,continue,manual,15.95,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/14a937ff-1574-45b6-b818-26b6f1c4fecb.jpg?v=1782026221,1,Ruohonleikkurin teränteroitin porakoneeseen,FALSE,Teränteroitin porakoneeseen – ruohonleikkurille,"Teroita ruohonleikkurin terä itse porakoneella muutamassa minuutissa. Kaksipuolinen kivi, oikea kulma joka kerta.",draft
ruohonleikkurin-teranteroitin-porakoneeseen-kaksipuolinen-teroituskivi,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/625b3185-116f-4abf-8ef6-2449ca896526.jpg?v=1782026221,2,Kaksipuolinen teroituskivi,,,,
ruohonleikkurin-teranteroitin-porakoneeseen-kaksipuolinen-teroituskivi,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/18cb1b95-04b6-4a92-a5a1-03f8170e1446.jpg?v=1782026222,3,Teroittimen lähikuva,,,,
ruohonleikkurin-teranteroitin-porakoneeseen-kaksipuolinen-teroituskivi,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/5bbb5092-02f0-41df-a473-4f475a1173c5.jpg?v=1782026223,4,Teroitin käytössä,,,,
trimmerivaljaat-ergonomisilla-olkahihnoilla-saadettavat-kantovaljaat,Trimmerivaljaat Ergonomisilla Olkahihnoilla – Säädettävät Kantovaljaat,"<div style=""max-width:720px;margin:0 auto;"">
<h2>Särkevätkö kädet trimmauksen jälkeen?</h2>
<p>Ruohotrimmeri tai raivaussaha käy nopeasti raskaaksi kantaa pelkillä käsillä. Hetken kuluttua olkapäät, kädet ja selkä alkavat särkeä – etkä jaksa hoitaa koko pihaa yhdellä kertaa.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/e5d7cb2b-ef6a-4ef0-99c4-694abf3fb41b.jpg"" alt=""Säädettävät kantovaljaat"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Anna olkapäiden kantaa – ei käsien</h2>
<p>Valjaat jakavat trimmerin painon olkapäille ja selälle pehmustettujen, ergonomisten hihnojen avulla. Työskentelet pidempään, tukevammin ja mukavammin – ja saat kaupan päälle tasaisemman leikkuujäljen.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/ae752948-0848-4910-a394-ac869506db61.jpg"" alt=""Valjaat käytössä"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Ergonomiset olkahihnat</strong> – helpottavat käsiä ja selkää.</li>
<li>
<strong>Säädettävä istuvuus</strong> – sopii sekä miehille että naisille.</li>
<li>
<strong>Metallikiinnikkeet</strong> – nopea ja turvallinen kiinnitys.</li>
<li><strong>Sopii useimpiin trimmereihin ja raivaussahoihin.</strong></li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Rahat takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"valjaat, test, trimmeri, puutarha, ulkotilat",FALSE,Määrä,1 kpl,,,,,MAJAVA-GARD-010,shopify,19,continue,manual,25.95,32.95,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/fdd9b89d-6546-4c13-8217-301d830243ef.jpg?v=1782026312,1,Trimmerivaljaat olkahihnoilla,FALSE,Trimmerivaljaat – ergonomiset olkahihnat,"Säädettävät kantovaljaat jakavat trimmerin painon olkapäille. Vähemmän särkyä, pidempi työskentelyaika.",draft
trimmerivaljaat-ergonomisilla-olkahihnoilla-saadettavat-kantovaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/e5d7cb2b-ef6a-4ef0-99c4-694abf3fb41b.jpg?v=1782026313,2,Säädettävät kantovaljaat,,,,
trimmerivaljaat-ergonomisilla-olkahihnoilla-saadettavat-kantovaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/ae752948-0848-4910-a394-ac869506db61.jpg?v=1782026314,3,Valjaat käytössä,,,,
kaksoisolkahihna-trimmeriin-raivaussahaan-vahvat-nailonvaljaat,Kaksoisolkahihna Trimmeriin & Raivaussahaan – Vahvat Nailonvaljaat,"<div style=""max-width:720px;margin:0 auto;"">
<h2>Raskas raivaussaha, joka painaa sinua alas?</h2>
<p>Yksinkertainen hihna kohdistaa koko painon yhdelle olkapäälle ja leikkaa niskaan. Hetken raivauksen jälkeen selkä ja hartiat alkavat särkeä – ja tarkkuus katoaa väsyessä.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/efc0d539-690a-4363-99fe-776a394b18a4.jpg"" alt=""Vahvat nailonvaljaat"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Jaa paino – työskentele pidempään</h2>
<p>Kaksoisolkahihnat jakavat kuormituksen tasaisesti molemmille olkapäille ja selälle. Vahvat, säädettävät nailonhihnat antavat tukevan otteen, jotta jaksat raivata koko pihan ilman särkyä.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/11e6befe-efff-406c-904b-280011cd5ae7.jpg"" alt=""Valjaiden lähikuva"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Kaksoisolkahihnat</strong> – tasainen painonjako, vähemmän kuormitusta.</li>
<li>
<strong>Vahva nailon</strong> – kestää raskaat raivaussahat ja kovan käytön.</li>
<li>
<strong>Täysin säädettävä</strong> – sopii kaikenkokoisille käyttäjille.</li>
<li>
<strong>Pikalukitus</strong> – helppo pukea ja riisua.</li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Rahat takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"raivaussaha, valjaat, test, trimmeri, puutarha, ulkotilat",FALSE,Määrä,1 kpl,,,,,MAJAVA-GARD-011,shopify,18,continue,manual,49.95,62.95,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/c0fa0dd6-f70f-4630-ab58-b0f875d8fa30.jpg?v=1782026780,1,Kaksoisolkahihna trimmeriin,FALSE,Kaksoisolkahihna raivaussahaan – vahva nailon,"Jaa raivaussahan paino tasaisesti molemmille olkapäille. Vahvat, säädettävät nailonvaljaat pitkiin työpäiviin.",draft
kaksoisolkahihna-trimmeriin-raivaussahaan-vahvat-nailonvaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/efc0d539-690a-4363-99fe-776a394b18a4.jpg?v=1782026781,2,Vahvat nailonvaljaat,,,,
kaksoisolkahihna-trimmeriin-raivaussahaan-vahvat-nailonvaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/11e6befe-efff-406c-904b-280011cd5ae7.jpg?v=1782026780,3,Valjaiden lähikuva,,,,
kaksoisolkahihna-trimmeriin-raivaussahaan-vahvat-nailonvaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/f8ea89b6-a1ce-4f7f-8a9d-21b28fd7f71a.jpg?v=1782026780,4,Valjaat käytössä,,,,
kaksoisolkahihna-trimmeriin-raivaussahaan-vahvat-nailonvaljaat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/32ec07be-42fa-44c9-8db0-5a40c53a078a.jpg?v=1782026780,5,Valjaiden istuvuus,,,,
teraslankaharjapaat-trimmeriin-tehokkaat-rikkaruoho-sammalenpoistajat,Teräslankaharjapäät Trimmeriin – Tehokkaat Rikkaruoho- & Sammalenpoistajat,"<div style=""max-width:720px;margin:0 auto;"">
<h2>Siima ei pure sitkeään rikkaruohoon ja sammaleeseen?</h2>
<p>Tavallinen trimmerisiima vain kimpoaa paksusta rikkaruohosta, saumojen sammaleesta ja rehottavista reunoista. Kuljet edestakaisin ilman tulosta, kun siima kuluu ennätysvauhtia.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/1981155e-ef83-48d9-a287-2e62bff10374.jpg"" alt=""Tehokkaat harjapäät"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Raivaa vaikeimmatkin kohteet – kerralla</h2>
<p>Teräslankapäät repivät irti sitkeän rikkaruohon, sammaleen ja levän saumoista, reunoista ja vaikeapääsyisiltä pinnoilta, joihin tavallinen siima ei pysty. Kiinnitä, käynnistä – ja anna teräksen tehdä raskas työ.</p>
<p style=""text-align:center;""><img src=""https://img.kwcdn.com/product/fancy/b40f7682-4bbd-4f72-a709-64176aaeb5e1.jpg"" alt=""Harjapään lähikuva"" style=""max-width:100%;border-radius:12px;""></p>
<h2>Ominaisuudet</h2>
<ul>
<li>
<strong>Vahva teräslanka</strong> – poistaa sitkeän rikkaruohon, sammaleen ja levän.</li>
<li>
<strong>Monipakkaus</strong> – riittää koko kauden.</li>
<li><strong>Yhteensopiva useimpien ruohotrimmereiden kanssa.</strong></li>
<li><strong>Täydellinen saumoihin, reunoihin ja pihateihin.</strong></li>
</ul>
<h2>30 päivän tyytyväisyystakuu</h2>
<p>Etkö ole tyytyväinen 30 päivän kuluessa? Rahat takaisin – sinulle ei jää mitään riskiä.</p>
</div>",Majavakauppa,Puutarha & Ulkotilat,"rikkaruoho, test, trimmeri, puutarha, ulkotilat",FALSE,Määrä,150 mm,,,,,MAJAVA-GARD-012-1,shopify,0,continue,manual,29.95,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/d43adcd3-36bf-4613-add9-269600b6ce4b.jpg?v=1782026854,1,Teräslankaharjapäät trimmeriin,FALSE,Teräslankaharjapäät trimmeriin – rikkaruohoihin,"Tehokkaat teräslankapäät poistavat sitkeän rikkaruohon, sammaleen ja levän saumoista ja reunoista.",draft
teraslankaharjapaat-trimmeriin-tehokkaat-rikkaruoho-sammalenpoistajat,,,,,,,Määrä,200 mm,,,,,MAJAVA-GARD-012-2,shopify,0,continue,manual,34.95,,TRUE,TRUE,,,,,,,
teraslankaharjapaat-trimmeriin-tehokkaat-rikkaruoho-sammalenpoistajat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/1981155e-ef83-48d9-a287-2e62bff10374.jpg?v=1782026853,2,Tehokkaat harjapäät,,,,
teraslankaharjapaat-trimmeriin-tehokkaat-rikkaruoho-sammalenpoistajat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/b40f7682-4bbd-4f72-a709-64176aaeb5e1.jpg?v=1782026853,3,Harjapään lähikuva,,,,
teraslankaharjapaat-trimmeriin-tehokkaat-rikkaruoho-sammalenpoistajat,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1013/0322/2621/files/dd6896c1-3042-4976-83a6-4323ca858568.jpg?v=1782026854,4,Harjapää asennettuna,,,,
